UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF
9801,,,298.5,309.3,7.259819610363186,50.3,124.0,0.0,0.0,0.0,0.0,0.0,0.0
2652,,,299.9,309.5,7.605392364814935,20.4,165.0,0.0,0.0,0.0,0.0,0.0,0.0
5259,,,303.5,312.9,7.360739903058278,44.7,84.0,0.0,0.0,0.0,0.0,0.0,0.0
5558,,,302.5,312.0,7.270312886079025,43.5,184.0,0.0,0.0,0.0,0.0,0.0,0.0
412,,,297.5,308.7,7.265429723253953,44.3,201.0,0.0,0.0,0.0,0.0,0.0,0.0
4153,,,302.0,310.5,7.262628600974241,44.7,76.0,0.0,0.0,0.0,0.0,0.0,0.0
6843,,,301.2,311.2,7.400009517162692,29.6,211.0,0.0,0.0,0.0,0.0,0.0,0.0
8056,,,300.2,311.6,7.311218384419629,41.1,60.0,0.0,0.0,0.0,0.0,0.0,0.0
3754,,,302.2,311.0,7.288927694521257,46.8,150.0,0.0,0.0,0.0,0.0,0.0,0.0
3993,,,302.3,311.3,7.387090235656757,34.1,129.0,0.0,0.0,0.0,0.0,0.0,0.0
6073,,,300.9,310.8,7.4360278163518485,30.2,188.0,0.0,0.0,0.0,0.0,0.0,0.0
5742,,,302.3,311.7,7.302496423727326,40.5,8.0,0.0,0.0,0.0,0.0,0.0,0.0
1635,,,297.9,307.9,7.249215057114389,58.5,93.0,0.0,0.0,0.0,0.0,0.0,0.0
7292,,,300.2,310.5,7.256297239690681,46.7,90.0,0.0,0.0,0.0,0.0,0.0,0.0
4952,,,303.8,312.7,7.3758821482150125,36.6,134.0,0.0,0.0,0.0,0.0,0.0,0.0
8739,,,297.3,308.7,7.3343293503005365,36.7,116.0,0.0,0.0,0.0,0.0,0.0,0.0
7605,,,300.4,311.3,7.402451520818244,34.6,24.0,0.0,0.0,0.0,0.0,0.0,0.0
5685,,,302.2,311.6,7.374629015218945,36.8,82.0,0.0,0.0,0.0,0.0,0.0,0.0
574,,,297.9,309.9,7.29505641646263,45.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0
1359,,,298.7,310.1,7.434847875211999,31.9,51.0,0.0,0.0,0.0,0.0,0.0,0.0
2838,,,300.3,309.1,7.438383530044307,30.3,178.0,0.0,0.0,0.0,0.0,0.0,0.0
7657,,,300.5,311.6,7.340835554123275,47.8,156.0,0.0,0.0,0.0,0.0,0.0,0.0
7193,,,300.2,310.2,7.265429723253953,43.8,54.0,0.0,0.0,0.0,0.0,0.0,0.0
3151,,,300.4,309.8,7.322510433997394,32.9,117.0,0.0,0.0,0.0,0.0,0.0,0.0
4683,,,303.6,311.8,7.357556200910353,31.7,97.0,0.0,0.0,0.0,0.0,0.0,0.0
4260,,,302.7,311.2,7.343426229147367,35.1,128.0,0.0,0.0,0.0,0.0,0.0,0.0
8778,,,297.5,310.1,7.301147805856032,38.8,14.0,0.0,0.0,0.0,0.0,0.0,0.0
998,,,296.3,307.2,7.277247726631484,45.9,180.0,0.0,0.0,0.0,0.0,0.0,0.0
6518,,,301.1,310.1,7.340186835320115,36.6,28.0,0.0,0.0,0.0,0.0,0.0,0.0
4989,,,303.8,313.1,7.823245690685523,13.0,5.0,0.6931471805599453,0.0,0.0,0.6931471805599453,0.0,0.0
432,,,297.5,308.5,7.277247726631484,41.9,32.0,0.0,0.0,0.0,0.0,0.0,0.0
9670,,,299.1,310.3,7.3901814282264295,31.1,242.0,0.0,0.0,0.0,0.0,0.0,0.0
6467,,,300.4,309.7,7.462214939768189,31.1,113.0,0.0,0.0,0.0,0.0,0.0,0.0
2251,,,299.2,308.4,7.242082359256962,48.7,13.0,0.0,0.0,0.0,0.0,0.0,0.0
2266,,,299.2,308.4,7.193685818395112,51.2,56.0,0.0,0.0,0.0,0.0,0.0,0.0
6500,,,300.9,310.0,7.421775793644647,26.8,199.0,0.0,0.0,0.0,0.0,0.0,0.0
5232,,,303.8,313.1,7.285506548522785,42.2,25.0,0.0,0.0,0.0,0.0,0.0,0.0
1584,,,298.2,310.1,7.1785454837637,61.0,189.0,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,0.0
2764,,,299.8,310.1,7.307872780763706,47.5,216.0,0.0,0.0,0.0,0.0,0.0,0.0
7953,,,300.9,311.9,7.300472814267799,40.9,28.0,0.0,0.0,0.0,0.0,0.0,0.0
7524,,,300.1,311.5,7.203405521083095,46.2,28.0,0.0,0.0,0.0,0.0,0.0,0.0
8771,,,297.4,308.6,7.427144133408616,32.8,200.0,0.0,0.0,0.0,0.0,0.0,0.0
4324,,,301.8,310.3,7.201916317531627,50.5,64.0,0.6931471805599453,0.0,0.6931471805599453,0.0,0.0,0.0
9434,,,298.0,308.7,7.266128779556451,51.9,47.0,0.0,0.0,0.0,0.0,0.0,0.0
7624,,,300.6,311.7,7.45876269238096,29.9,72.0,0.0,0.0,0.0,0.0,0.0,0.0
2647,,,299.8,309.5,7.282073658093465,43.2,153.0,0.0,0.0,0.0,0.0,0.0,0.0
8931,,,297.4,308.4,7.360103972989152,39.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7611,,,300.5,311.3,7.318539548567902,43.4,41.0,0.0,0.0,0.0,0.0,0.0,0.0
140,,,298.8,308.6,7.1459844677143876,55.8,155.0,0.0,0.0,0.0,0.0,0.0,0.0
2725,,,299.8,309.3,7.293697720601438,42.7,119.0,0.0,0.0,0.0,0.0,0.0,0.0
4526,,,302.4,310.4,7.288927694521257,42.2,139.0,0.0,0.0,0.0,0.0,0.0,0.0
8624,,,297.5,308.3,7.29776828253138,45.6,31.0,0.0,0.0,0.0,0.0,0.0,0.0
3183,,,300.1,309.3,7.275172319452771,50.3,196.0,0.0,0.0,0.0,0.0,0.0,0.0
7503,,,300.3,311.7,7.412160334945205,29.9,193.0,0.0,0.0,0.0,0.0,0.0,0.0
1653,,,297.9,307.8,7.400009517162692,34.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0
2625,,,299.7,309.5,7.226936018493289,46.8,86.0,0.0,0.0,0.0,0.0,0.0,0.0
7190,,,300.4,310.4,7.304515946460155,46.3,48.0,0.0,0.0,0.0,0.0,0.0,0.0
7062,,,300.6,310.4,7.277247726631484,49.7,155.0,0.0,0.0,0.0,0.0,0.0,0.0
1157,,,297.0,307.8,7.247792581767846,40.7,184.0,0.0,0.0,0.0,0.0,0.0,0.0
7456,,,300.2,310.1,7.37650812632622,39.5,68.0,0.0,0.0,0.0,0.0,0.0,0.0
9156,,,297.5,308.5,7.201170883281678,57.4,143.0,0.0,0.0,0.0,0.0,0.0,0.0
5561,,,302.4,311.9,7.340835554123275,37.9,192.0,0.0,0.0,0.0,0.0,0.0,0.0
3262,,,301.3,310.1,7.293017679772782,39.7,179.0,0.0,0.0,0.0,0.0,0.0,0.0
7929,,,300.6,311.7,7.311886164077165,43.6,198.0,0.0,0.0,0.0,0.0,0.0,0.0
3134,,,300.2,310.1,7.274479558773871,49.2,61.0,0.0,0.0,0.0,0.0,0.0,0.0
965,,,295.7,306.5,7.460490305825338,26.2,97.0,0.0,0.0,0.0,0.0,0.0,0.0
6680,,,301.6,310.8,7.239214973779806,42.4,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8682,,,297.2,308.4,7.381501894506707,30.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0
2123,,,299.2,308.8,7.329093736246592,38.9,112.0,0.0,0.0,0.0,0.0,0.0,0.0
8925,,,297.1,308.2,7.331714969726466,42.2,199.0,0.0,0.0,0.0,0.0,0.0,0.0
7672,,,300.5,311.6,7.284134806195205,51.1,193.0,0.0,0.0,0.0,0.0,0.0,0.0
5077,,,304.2,313.2,7.289610521451167,44.9,37.0,0.0,0.0,0.0,0.0,0.0,0.0
8028,,,300.6,311.9,7.262628600974241,44.9,224.0,0.0,0.0,0.0,0.0,0.0,0.0
5966,,,300.5,310.9,7.277938572945661,46.5,137.0,0.0,0.0,0.0,0.0,0.0,0.0
7716,,,300.5,311.5,7.172424577124845,49.6,80.0,0.0,0.0,0.0,0.0,0.0,0.0
2864,,,300.6,309.4,7.294377299288821,44.1,244.0,0.0,0.0,0.0,0.0,0.0,0.0
4297,,,301.8,310.2,7.946617563244473,5.8,215.0,0.6931471805599453,0.0,0.0,0.6931471805599453,0.0,0.0
1387,,,298.9,310.2,7.27655640271871,40.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0
7245,,,300.0,310.2,7.473637108496206,26.9,193.0,0.0,0.0,0.0,0.0,0.0,0.0
9485,,,298.9,309.6,7.416979621381154,33.7,195.0,0.0,0.0,0.0,0.0,0.0,0.0
7327,,,299.9,310.5,7.197435354096591,52.9,180.0,0.0,0.0,0.0,0.0,0.0,0.0
5458,,,303.0,312.5,7.3796321526095525,33.7,135.0,0.0,0.0,0.0,0.0,0.0,0.0
7671,,,300.5,311.6,7.330405211844402,37.6,191.0,0.0,0.0,0.0,0.0,0.0,0.0
5013,,,303.8,312.9,7.504391559161238,27.8,66.0,0.0,0.0,0.0,0.0,0.0,0.0
3456,,,301.4,310.3,7.385230923066573,41.5,11.0,0.0,0.0,0.0,0.0,0.0,0.0
349,,,297.6,308.3,7.388946097618437,31.7,39.0,0.0,0.0,0.0,0.0,0.0,0.0
3198,,,300.0,309.1,7.290292882446597,40.6,9.0,0.0,0.0,0.0,0.0,0.0,0.0
7244,,,300.0,310.2,7.2399325913204695,51.2,190.0,0.0,0.0,0.0,0.0,0.0,0.0
3338,,,301.6,310.8,7.355641102974253,34.1,150.0,0.0,0.0,0.0,0.0,0.0,0.0
6516,,,301.0,310.0,7.300472814267799,43.5,21.0,0.0,0.0,0.0,0.0,0.0,0.0
2600,,,299.2,308.9,7.277938572945661,39.6,22.0,0.0,0.0,0.0,0.0,0.0,0.0
1834,,,297.8,307.3,7.191429330036379,61.0,186.0,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,0.0
3039,,,300.4,310.1,7.2078598714324755,50.4,30.0,0.0,0.0,0.0,0.0,0.0,0.0
9393,,,297.6,308.1,7.271008538280992,46.3,149.0,0.0,0.0,0.0,0.0,0.0,0.0
1156,,,297.0,307.9,7.52131798019924,27.3,179.0,0.0,0.0,0.0,0.0,0.0,0.0
9978,,,298.6,308.3,7.260522598089852,40.4,179.0,0.0,0.0,0.0,0.0,0.0,0.0
5316,,,303.6,312.8,7.444833273892193,27.2,14.0,0.0,0.0,0.0,0.0,0.0,0.0
9803,,,298.4,310.1,7.59337419312129,19.2,132.0,0.0,0.0,0.0,0.0,0.0,0.0
1741,,,298.5,307.9,7.403061091090091,33.1,146.0,0.0,0.0,0.0,0.0,0.0,0.0
7820,,,299.8,310.1,7.222566018822171,46.2,146.0,0.0,0.0,0.0,0.0,0.0,0.0
7038,,,300.6,310.6,7.323170717943469,39.5,87.0,0.0,0.0,0.0,0.0,0.0,0.0
3082,,,300.0,309.3,7.566828479208331,21.8,135.0,0.0,0.0,0.0,0.0,0.0,0.0
8346,,,298.8,309.8,7.307202314764738,35.9,171.0,0.0,0.0,0.0,0.0,0.0,0.0
1266,,,297.9,309.4,7.351799869057777,35.7,39.0,0.0,0.0,0.0,0.0,0.0,0.0
4551,,,302.5,310.5,7.318539548567902,40.2,201.0,0.0,0.0,0.0,0.0,0.0,0.0
7764,,,300.4,311.6,7.0909098220799835,76.6,3.0,0.6931471805599453,0.0,0.0,0.6931471805599453,0.0,0.0
7638,,,300.4,311.4,7.27655640271871,52.4,105.0,0.0,0.0,0.0,0.0,0.0,0.0
8092,,,300.2,311.6,7.226936018493289,56.9,155.0,0.0,0.0,0.0,0.0,0.0,0.0
105,,,298.8,308.7,7.280008252884188,43.4,66.0,0.0,0.0,0.0,0.0,0.0,0.0
7713,,,300.5,311.5,7.313220387090301,37.6,73.0,0.0,0.0,0.0,0.0,0.0,0.0
9956,,,298.2,307.9,7.288244401020124,38.8,124.0,0.0,0.0,0.0,0.0,0.0,0.0
2509,,,299.0,308.9,7.38770923908104,30.6,14.0,0.0,0.0,0.0,0.0,0.0,0.0
9055,,,297.3,308.4,7.3277805384216315,38.2,87.0,0.0,0.0,0.0,0.0,0.0,0.0
6463,,,300.6,310.0,7.302496423727326,44.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0
7136,,,300.5,309.9,7.275172319452771,48.3,122.0,0.0,0.0,0.0,0.0,0.0,0.0
8287,,,298.8,310.5,7.425953657077541,32.8,4.0,0.0,0.0,0.0,0.0,0.0,0.0
4690,,,303.4,311.5,7.353081920515432,36.4,114.0,0.0,0.0,0.0,0.0,0.0,0.0
7368,,,299.5,310.1,7.215239978730097,61.1,67.0,0.0,0.0,0.0,0.0,0.0,0.0
4826,,,303.3,311.8,7.4342573821331355,30.6,18.0,0.0,0.0,0.0,0.0,0.0,0.0
7589,,,300.4,311.1,7.607878073278507,20.1,195.0,0.0,0.0,0.0,0.0,0.0,0.0
9023,,,297.4,310.1,7.3453648404168685,46.6,7.0,0.0,0.0,0.0,0.0,0.0,0.0
6035,,,300.6,310.8,7.237059026124737,48.1,88.0,0.0,0.0,0.0,0.0,0.0,0.0
27,,,299.1,309.5,7.321849713788356,39.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0
1334,,,299.0,310.3,7.351799869057777,35.4,223.0,0.0,0.0,0.0,0.0,0.0,0.0
4264,,,302.6,311.0,7.390798521735676,36.2,139.0,0.0,0.0,0.0,0.0,0.0,0.0
7139,,,300.6,310.1,7.168579897264035,50.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0
8458,,,298.6,309.9,7.2399325913204695,45.5,38.0,0.0,0.0,0.0,0.0,0.0,0.0
5246,,,303.6,313.0,7.362645270417825,38.3,54.0,0.0,0.0,0.0,0.0,0.0,0.0
825,,,296.6,307.4,7.270312886079025,42.8,156.0,0.0,0.0,0.0,0.0,0.0,0.0
5099,,,304.2,313.4,7.297091005160418,40.2,98.0,0.0,0.0,0.0,0.0,0.0,0.0
1088,,,296.9,307.8,7.346010209913293,35.8,206.0,0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,0.0
757,,,296.8,310.1,7.368339686311381,40.4,227.0,0.0,0.0,0.0,0.0,0.0,0.0
1325,,,298.8,310.1,7.126087273299125,74.5,194.0,0.6931471805599453,0.0,0.0,0.6931471805599453,0.6931471805599453,0.0
2728,,,299.7,309.3,7.268920128193722,38.5,127.0,0.0,0.0,0.0,0.0,0.0,0.0
7155,,,300.3,310.1,7.302496423727326,39.9,174.0,0.0,0.0,0.0,0.0,0.0,0.0
5582,,,302.5,312.1,7.282761179605593,47.6,37.0,0.0,0.0,0.0,0.0,0.0,0.0
5877,,,301.5,311.1,7.2633296174768365,52.1,121.0,0.0,0.0,0.0,0.0,0.0,0.0
5310,,,303.9,313.2,7.260522598089852,48.0,215.0,0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,0.0
5294,,,303.9,313.4,7.289610521451167,49.1,171.0,0.0,0.0,0.0,0.0,0.0,0.0
1591,,,298.2,308.4,7.311886164077165,37.7,207.0,0.0,0.0,0.0,0.0,0.0,0.0
1502,,,298.0,308.7,7.270312886079025,48.2,201.0,0.0,0.0,0.0,0.0,0.0,0.0
2817,,,300.1,309.4,7.268920128193722,47.3,127.0,0.0,0.0,0.0,0.0,0.0,0.0
2753,,,299.7,309.1,7.524021415206125,24.7,189.0,0.0,0.0,0.0,0.0,0.0,0.0
8488,,,298.4,309.4,7.239214973779806,50.1,117.0,0.0,0.0,0.0,0.0,0.0,0.0
7284,,,300.0,310.2,7.275172319452771,58.7,68.0,0.0,0.0,0.0,0.0,0.0,0.0
5987,,,300.6,310.7,7.273092595999522,52.5,200.0,0.0,0.0,0.0,0.0,0.0,0.0
1789,,,298.3,308.0,7.274479558773871,47.3,65.0,0.0,0.0,0.0,0.0,0.0,0.0
5335,,,303.4,312.6,7.903596289614301,9.8,65.0,0.6931471805599453,0.0,0.0,0.6931471805599453,0.0,0.0
8236,,,299.2,310.6,7.275172319452771,50.9,85.0,0.0,0.0,0.0,0.0,0.0,0.0
7339,,,299.8,310.5,7.311218384419629,38.8,215.0,0.0,0.0,0.0,0.0,0.0,0.0
5844,,,301.5,311.2,7.438971592395862,28.8,39.0,0.0,0.0,0.0,0.0,0.0,0.0
9875,,,298.9,309.9,7.27931883541462,44.1,112.0,0.0,0.0,0.0,0.0,0.0,0.0
957,,,295.6,306.2,7.398174092970465,32.2,76.0,0.0,0.0,0.0,0.0,0.0,0.0
8905,,,297.4,308.7,7.368339686311381,38.2,154.0,0.0,0.0,0.0,0.0,0.0,0.0
5761,,,301.9,311.3,7.328437352895162,35.6,63.0,0.0,0.0,0.0,0.0,0.0,0.0
6741,,,301.8,311.2,7.257002707092073,55.9,156.0,0.0,0.0,0.0,0.0,0.0,0.0
6959,,,300.6,311.0,7.355001921105257,40.7,87.0,0.0,0.0,0.0,0.0,0.0,0.0
7575,,,300.4,311.1,7.305188215393037,37.4,162.0,0.0,0.0,0.0,0.0,0.0,0.0
2569,,,299.6,309.2,7.280008252884188,43.1,160.0,0.0,0.0,0.0,0.0,0.0,0.0
4257,,,302.6,311.0,7.3727463664043285,33.9,119.0,0.0,0.0,0.0,0.0,0.0,0.0
2612,,,299.4,309.1,7.579678823090456,22.1,55.0,0.0,0.0,0.0,0.0,0.0,0.0
7416,,,300.1,311.2,7.306531398939505,39.1,188.0,0.0,0.0,0.0,0.0,0.0,0.0
8089,,,300.1,311.4,7.213031659834869,45.7,149.0,0.0,0.0,0.0,0.0,0.0,0.0
3947,,,302.2,311.3,7.413970290190444,31.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1411,,,298.9,310.1,7.293017679772782,53.2,189.0,0.0,0.0,0.0,0.0,0.0,0.0
3557,,,301.9,310.1,7.459338895220296,31.5,66.0,0.0,0.0,0.0,0.0,0.0,0.0
1749,,,298.4,307.7,7.394493107219038,31.1,166.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453
9886,,,298.8,310.1,7.3864708488298945,27.7,143.0,0.0,0.0,0.0,0.0,0.0,0.0
495,,,297.6,309.4,7.190676034332207,49.8,199.0,0.0,0.0,0.0,0.0,0.0,0.0
2383,,,299.1,308.3,7.379008127628304,31.4,121.0,0.0,0.0,0.0,0.0,0.0,0.0
6269,,,300.9,310.5,7.388327859577107,33.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0
5402,,,302.6,312.3,7.282761179605593,54.8,253.0,0.6931471805599453,0.6931471805599453,0.0,0.0,0.6931471805599453,0.0
5043,,,304.1,313.2,7.358830898342354,35.8,146.0,0.0,0.0,0.0,0.0,0.0,0.0
9644,,,299.4,310.1,7.31986492980897,40.6,175.0,0.0,0.0,0.0,0.0,0.0,0.0
8016,,,301.0,312.0,7.351799869057777,37.5,190.0,0.0,0.0,0.0,0.0,0.0,0.0
3345,,,301.4,310.7,7.442492722794441,27.9,170.0,0.0,0.0,0.0,0.0,0.0,0.0
4418,,,302.6,310.4,7.2196420401307355,66.8,80.0,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,0.0,0.0
558,,,297.5,309.4,7.2682230211595655,48.3,139.0,0.0,0.0,0.0,0.0,0.0,0.0
2909,,,300.7,309.5,7.132497551660044,59.9,120.0,0.0,0.0,0.0,0.0,0.0,0.0
6499,,,300.8,309.9,7.621684998724611,19.2,194.0,0.0,0.0,0.0,0.0,0.0,0.0
6155,,,301.0,310.9,7.476472381163905,24.2,179.0,0.0,0.0,0.0,0.0,0.0,0.0
1826,,,298.0,310.1,7.487173694213739,27.8,163.0,0.0,0.0,0.0,0.0,0.0,0.0
9646,,,299.4,310.5,7.4673710669175595,28.1,179.0,0.0,0.0,0.0,0.0,0.0,0.0
195,,,298.2,308.5,7.893198869544609,10.7,86.0,0.6931471805599453,0.0,0.0,0.6931471805599453,0.0,0.0
348,,,297.5,308.3,7.3427791893318455,40.8,37.0,0.0,0.0,0.0,0.0,0.0,0.0
9422,,,298.1,308.5,7.232010331664759,54.5,17.0,0.0,0.0,0.0,0.0,0.0,0.0
7378,,,299.5,310.0,7.2078598714324755,52.7,92.0,0.0,0.0,0.0,0.0,0.0,0.0
565,,,297.6,309.6,7.4205789054108005,32.1,155.0,0.0,0.0,0.0,0.0,0.0,0.0
7773,,,300.3,311.5,7.289610521451167,41.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0
9348,,,298.2,308.7,7.2633296174768365,42.6,23.0,0.0,0.0,0.0,0.0,0.0,0.0
2104,,,299.3,309.1,7.227662498728654,46.7,49.0,0.0,0.0,0.0,0.0,0.0,0.0
8284,,,298.9,310.6,7.38770923908104,33.0,221.0,0.0,0.0,0.0,0.0,0.0,0.0
1412,,,298.9,310.1,7.573017256052546,23.4,192.0,0.0,0.0,0.0,0.0,0.0,0.0
9841,,,298.3,309.2,7.304515946460155,42.4,16.0,0.0,0.0,0.0,0.0,0.0,0.0
5702,,,302.5,311.9,7.206377291472252,54.3,125.0,0.0,0.0,0.0,0.0,0.0,0.0
1571,,,298.2,308.4,7.2813856635702825,43.5,158.0,0.0,0.0,0.0,0.0,0.0,0.0
2237,,,299.3,308.5,7.260522598089852,43.1,186.0,0.0,0.0,0.0,0.0,0.0,0.0
3103,,,299.9,310.1,7.253470382684528,48.3,198.0,0.0,0.0,0.0,0.0,0.0,0.0
2741,,,299.6,309.0,7.330405211844402,42.8,160.0,0.0,0.0,0.0,0.0,0.0,0.0
9227,,,298.0,309.1,7.508238774678663,23.5,122.0,0.0,0.0,0.0,0.0,0.0,0.0
4939,,,303.5,312.4,7.382124365737512,30.1,98.0,0.0,0.0,0.0,0.0,0.0,0.0
6267,,,300.8,310.4,7.221835825288449,46.8,21.0,0.0,0.0,0.0,0.0,0.0,0.0
5015,,,303.8,313.0,7.2813856635702825,38.6,72.0,0.0,0.0,0.0,0.0,0.0,0.0
284,,,298.2,308.2,7.293017679772782,43.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0
3881,,,302.5,311.6,7.3752557780097545,29.5,35.0,0.0,0.0,0.0,0.0,0.0,0.0
1998,,,298.3,308.1,7.422373700986824,41.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4348,,,301.9,309.8,7.45298232946546,27.5,126.0,0.0,0.0,0.0,0.0,0.0,0.0
3521,,,301.9,311.0,7.4205789054108005,32.2,191.0,0.0,0.0,0.0,0.0,0.0,0.0
9317,,,298.5,309.4,7.257002707092073,41.2,155.0,0.0,0.0,0.0,0.0,0.0,0.0
7771,,,300.3,311.5,7.3453648404168685,32.2,25.0,0.0,0.0,0.0,0.0,0.0,0.0
4716,,,303.4,311.7,7.29776828253138,42.3,180.0,0.0,0.0,0.0,0.0,0.0,0.0
2905,,,300.6,309.4,7.822845290279774,13.5,111.0,0.0,0.0,0.0,0.0,0.0,0.0
6533,,,301.2,310.6,7.210079628170788,52.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0
4752,,,303.3,311.4,7.32052696227274,37.3,36.0,0.0,0.0,0.0,0.0,0.0,0.0
8340,,,298.8,309.7,7.313220387090301,40.3,154.0,0.0,0.0,0.0,0.0,0.0,0.0
5968,,,300.4,310.1,7.237778191923443,52.5,144.0,0.0,0.0,0.0,0.0,0.0,0.0
3980,,,302.3,311.3,7.272398392570047,41.8,96.0,0.0,0.0,0.0,0.0,0.0,0.0
876,,,295.8,306.3,7.275864600546533,45.5,76.0,0.0,0.0,0.0,0.0,0.0,0.0
759,,,296.8,310.1,7.311886164077165,41.7,231.0,0.0,0.0,0.0,0.0,0.0,0.0
4058,,,302.0,310.9,7.310550158534422,38.6,52.0,0.0,0.0,0.0,0.0,0.0,0.0
9777,,,298.6,309.6,7.242797922793756,54.1,47.0,0.0,0.0,0.0,0.0,0.0,0.0
2161,,,299.4,309.0,7.318539548567902,41.0,213.0,0.0,0.0,0.0,0.0,0.0,0.0
6833,,,301.1,311.1,7.233455418621439,42.5,185.0,0.0,0.0,0.0,0.0,0.0,0.0
2252,,,299.1,308.3,7.261927092702751,43.4,16.0,0.0,0.0,0.0,0.0,0.0,0.0
5994,,,300.7,310.6,7.249925536717988,42.4,218.0,0.0,0.0,0.0,0.0,0.0,0.0
5786,,,301.7,311.1,7.293017679772782,37.2,128.0,0.0,0.0,0.0,0.0,0.0,0.0
3051,,,300.2,309.2,7.266827347520591,51.3,57.0,0.0,0.0,0.0,0.0,0.0,0.0
9502,,,299.3,310.3,7.242082359256962,47.4,14.0,0.0,0.0,0.0,0.0,0.0,0.0
3869,,,302.7,311.7,7.473069088032197,29.9,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1676,,,298.0,307.7,7.249925536717988,43.9,205.0,0.0,0.0,0.0,0.0,0.0,0.0
3048,,,300.2,309.4,7.351799869057777,38.3,51.0,0.0,0.0,0.0,0.0,0.0,0.0
1703,,,298.0,307.7,7.266128779556451,47.3,49.0,0.0,0.0,0.0,0.0,0.0,0.0
2805,,,300.1,309.5,7.280008252884188,40.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0
1678,,,297.9,307.5,7.4073177104694174,30.8,212.0,0.0,0.0,0.0,0.0,0.0,0.0
7357,,,299.6,310.2,7.195937226475569,51.2,40.0,0.0,0.0,0.0,0.0,0.0,0.0
3749,,,302.5,311.1,7.309212365692763,39.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0
8989,,,297.2,307.9,7.509883061154913,24.6,142.0,0.0,0.0,0.0,0.0,0.0,0.0
9776,,,298.6,309.5,7.429520842786462,27.8,44.0,0.0,0.0,0.0,0.0,0.0,0.0
2938,,,300.7,309.6,7.501634457883413,26.0,195.0,0.0,0.0,0.0,0.0,0.0,0.0
4731,,,303.3,311.7,7.319202458767849,35.5,217.0,0.0,0.0,0.0,0.0,0.0,0.0
3858,,,302.4,311.2,7.317876198626496,40.8,204.0,0.0,0.0,0.0,0.0,0.0,0.0
637,,,298.3,309.9,7.288927694521257,43.9,116.0,0.0,0.0,0.0,0.0,0.0,0.0
7760,,,300.4,311.8,7.149131598557407,59.2,198.0,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,0.0
8832,,,297.4,308.7,7.454141078146678,26.8,158.0,0.0,0.0,0.0,0.0,0.0,0.0
4734,,,303.3,311.6,7.3031700512368,44.6,223.0,0.0,0.0,0.0,0.0,0.0,0.0
5905,,,300.8,310.5,7.193685818395112,59.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0
306,,,297.8,308.4,7.6638772587034705,19.2,148.0,0.0,0.0,0.0,0.0,0.0,0.0
6967,,,300.7,311.0,7.585788821732034,20.7,109.0,0.0,0.0,0.0,0.0,0.0,0.0
3105,,,299.8,309.2,7.425953657077541,29.8,202.0,0.0,0.0,0.0,0.0,0.0,0.0
4781,,,303.7,312.4,7.247792581767846,46.6,119.0,0.0,0.0,0.0,0.0,0.0,0.0
5814,,,301.2,311.0,7.474204806496124,29.1,195.0,0.0,0.0,0.0,0.0,0.0,0.0
3389,,,301.7,310.9,7.269616749608169,48.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0
9877,,,298.8,309.7,7.2875606403097235,55.1,118.0,0.0,0.0,0.0,0.0,0.0,0.0
1006,,,296.2,307.2,7.232010331664759,52.0,201.0,0.0,0.0,0.0,0.0,0.0,0.0
9738,,,298.9,310.0,7.491087593534876,27.6,166.0,0.0,0.0,0.0,0.0,0.0,0.0
7077,,,300.7,310.5,7.581209826196346,21.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0
3097,,,299.9,309.2,7.353081920515432,38.9,180.0,0.0,0.0,0.0,0.0,0.0,0.0
3233,,,300.7,309.3,7.365812837209472,38.3,102.0,0.0,0.0,0.0,0.0,0.0,0.0
3122,,,300.1,309.4,7.669495251007694,17.9,33.0,0.0,0.0,0.0,0.0,0.0,0.0
